   67
   17 4.000E+00 1.000E+00 0.809E+00 2.458E+01                    ISEL=    1
 5.000E-18 1.080E-17 2.150E-17 3.110E-17 3.720E-17 3.260E-17
 2.600E-17 1.560E-17 8.900E-18 4.750E-18 3.050E-18 1.640E-18
 1.050E-18 7.400E-19 4.430E-19 2.550E-19 0.000E+00 0.000E+00
   22 4.000E+00 1.200E+01 1.471E+00 2.458E+01                    ISEL=   11
 1.000E+04 1.500E+04 2.000E+04 3.000E+04 4.000E+04 5.000E+04
 7.000E+04 1.000E+05 1.500E+05 2.000E+05 3.000E+05 4.000E+05
 5.000E+05 7.000E+05 1.000E+06 1.500E+06 2.000E+06 3.000E+06
 4.000E+06 5.000E+06 7.000E+06 1.000E+07 0.000E+00 0.000E+00
 6.600E-20 1.610E-19 3.050E-19 7.550E-19 1.430E-18 2.370E-18
 5.000E-18 1.120E-17 2.720E-17 5.000E-17 8.850E-17 9.350E-17
 8.050E-17 5.200E-17 3.050E-17 1.680E-17 1.090E-17 5.950E-18
 3.880E-18 2.790E-18 1.690E-18 1.000E-18 0.000E+00 0.000E+00
   22 4.000E+00 1.600E+01 1.450E+00 2.458E+01                    ISEL=   12
 1.000E+04 1.500E+04 2.000E+04 3.000E+04 4.000E+04 5.000E+04
 7.000E+04 1.000E+05 1.500E+05 2.000E+05 3.000E+05 4.000E+05
 5.000E+05 7.000E+05 1.000E+06 1.500E+06 2.000E+06 3.000E+06
 4.000E+06 5.000E+06 7.000E+06 1.000E+07 0.000E+00 0.000E+00
 6.600E-20 1.610E-19 3.050E-19 7.550E-19 1.430E-18 2.370E-18
 5.000E-18 1.120E-17 2.720E-17 5.000E-17 1.010E-16 1.430E-16
 1.510E-16 1.270E-16 8.800E-17 4.900E-17 3.230E-17 1.780E-17
 1.180E-17 8.500E-18 5.200E-18 3.100E-18 0.000E+00 0.000E+00
   24 4.000E+00 1.000E+00 4.731E+00 0.000E+00                    ISEL=   13
 5.000E+02 7.000E+02 1.000E+03 1.500E+03 2.000E+03 3.000E+03
 4.000E+03 5.000E+03 7.000E+03 1.000E+04 1.500E+04 2.000E+04
 3.000E+04 4.000E+04 5.000E+04 7.000E+04 1.000E+05 1.500E+05
 2.000E+05 3.000E+05 4.000E+05 5.000E+05 7.000E+05 1.000E+06
 2.090E-18 2.820E-18 4.050E-18 6.350E-18 8.700E-18 1.430E-17
 2.130E-17 3.120E-17 6.700E-17 1.210E-16 1.690E-16 1.830E-16
 1.740E-16 1.440E-16 1.070E-16 6.200E-17 2.700E-17 8.900E-18
 3.280E-18 8.200E-19 2.500E-19 8.700E-20 2.000E-20 3.700E-21
   24 4.000E+00 4.000E+00 4.699E+00 0.000E+00                    ISEL=   14
 5.000E+02 7.000E+02 1.000E+03 1.500E+03 2.000E+03 3.000E+03
 4.000E+03 5.000E+03 7.000E+03 1.000E+04 1.500E+04 2.000E+04
 3.000E+04 4.000E+04 5.000E+04 7.000E+04 1.000E+05 1.500E+05
